ecephys_unit_id,time_to_first_spike_fl
951776523,0.065
951777285,
951776538,0.114
951776535,0.101
951776532,0.07
951776527,
951776519,
951776516,0.098
951776644,0.065
951776588,0.105
951776583,
951776579,0.108
951777253,
951776609,0.095
951776575,0.059
951776570,
951776625,0.111
951776659,0.078
951776604,
951776640,0.106
951776667,0.099
951776676,0.087
951776696,
951776712,
951776704,
951776729,0.049
951776732,0.056
951776725,0.093
951776744,0.071
951776766,0.063
951776741,0.094
951776736,0.082
951776770,0.078
951777306,
951776752,0.082
951776749,0.107
951776786,0.061
951776782,0.103
951776790,0.081
951777261,0.15
951776795,0.106
951776821,0.064
951776811,0.057
951776807,0.06
951776802,0.094
951776798,0.062
951776816,0.076
951776833,0.062
951776829,0.191
951776825,0.107
951777267,
951776856,0.074
951776844,
951776841,0.068
951776837,0.124
951776861,0.054
951776853,
951776874,0.073
951776870,0.094
951776879,0.062
951776865,0.075
951776910,0.047
951776900,0.055
951776897,0.143
951776891,0.055
951776883,0.088
951776918,0.066
951776913,0.086
951776945,0.072
951776940,0.135
951776931,0.042
951777276,0.148
951776982,0.067
951776957,0.052
951776953,0.081
951776937,0.083
951777271,
951776975,0.106
951776969,0.051
951776961,0.099
951776928,0.047
951776986,0.165
951776990,0.116
951777035,0.05
951777027,0.046
951777023,0.161
951777015,0.152
951777011,0.055
951777006,0.145
951777001,0.093
951777059,
951776996,0.046
951777050,0.078
951777045,0.041
951777280,
951777068,0.105
951777062,0.044
951777072,0.088
951777076,0.098
951777085,0.06
951777083,0.057
951777093,0.197
951777134,0.051
951777120,0.096
951777102,0.177
951777124,0.1
951777141,0.048
951777146,0.089
951777154,0.06
951777150,0.067
951777169,0.051
951770122,0.114
951770114,0.098
951770106,
951773682,0.078
951770153,0.092
951770160,0.106
951773677,0.115
951770145,0.155
951770198,0.08
951770189,0.059
951770181,0.082
951773688,0.107
951770218,0.109
951770211,0.115
951770204,0.09
951770240,0.142
951773700,0.076
951770301,0.14
951770284,0.054
951770277,0.103
951770269,0.149
951773694,0.083
951770260,0.093
951770252,0.128
951770309,0.092
951773705,0.095
951770348,0.105
951770339,0.127
951770331,0.101
951770322,0.065
951770416,0.091
951770473,
951770438,0.094
951770377,
951770314,
951770479,0.073
951770511,
951770503,0.076
951770447,0.135
951770429,0.071
951770422,0.117
951773716,0.069
951770596,0.108
951770487,
951770495,0.054
951770520,0.086
951770622,0.124
951770605,0.09
951770588,0.085
951770579,0.081
951770665,0.142
951770659,0.094
951770651,0.118
951770646,0.1
951770679,0.082
951770673,0.097
951770639,0.095
951770631,
951770613,0.122
951770727,0.073
951770716,0.089
951770709,0.121
951770749,0.107
951770741,0.112
951770790,0.085
951770782,0.087
951770774,0.097
951770765,0.085
951770756,0.081
951770843,0.07
951770838,0.062
951770830,0.074
951770823,0.113
951770815,0.066
951770806,0.101
951770797,0.074
951770861,0.084
951770852,0.085
951770923,0.064
951770900,0.087
951770894,0.098
951770888,0.088
951770871,0.088
951770879,
951770938,0.087
951770929,0.053
951770954,0.068
951770947,0.076
951770934,0.056
951771004,0.07
951770995,0.052
951770977,0.068
951770968,0.053
951771026,0.051
951771019,0.054
951771012,0.049
951771042,0.065
951771114,0.048
951771105,0.051
951771087,0.038
951771059,0.054
951771233,0.087
951771228,0.055
951771213,0.091
951771286,0.058
951771277,0.051
951771268,0.053
951771262,0.092
951771255,0.074
951771247,0.042
951771325,0.056
951771360,0.057
951771343,0.063
951771308,0.05
951773723,0.051
951771334,0.089
951771402,0.049
951771385,0.111
951771377,0.055
951771369,0.058
951773728,0.047
951771437,
951771411,0.072
951771516,0.111
951771452,0.051
951771429,0.063
951773734,0.073
951771523,0.051
951771498,0.095
951771565,0.087
951771539,0.057
951771602,0.108
951771571,0.125
951771586,0.08
951771579,0.058
951771619,0.047
951771611,0.053
951771593,0.052
951771722,0.057
951771714,
951771675,0.047
951771752,0.062
951771738,0.095
951771729,0.04
951771789,0.175
951771785,0.14
951773745,0.049
951771778,0.105
951771772,0.156
951771765,0.131
951771760,0.125
951773740,0.147
951771796,0.145
951771859,0.081
951771847,0.112
951771841,0.065
951771833,0.124
951771828,0.076
951771821,0.162
951771816,0.134
951771809,0.077
951771802,0.051
951773751,0.136
951771853,0.078
951772039,0.059
951772069,0.063
951773774,0.046
951773764,0.179
951772148,0.081
951772141,0.106
951772136,0.062
951772154,0.127
951773769,0.182
951772174,0.059
951772170,0.114
951772165,0.149
951772183,0.117
951772160,0.077
951773781,0.082
951772195,0.062
951772191,0.088
951772211,0.085
951772222,0.046
951772217,0.074
951773793,
951772214,
951772238,0.088
951772226,0.042
951772259,0.062
951772245,
951773798,0.045
951772321,
951772315,0.1
951772309,0.139
951772297,0.12
951772265,0.146
951772291,0.07
951772279,0.097
951772271,0.181
951772476,0.089
951772524,0.084
951772556,0.067
951772583,0.077
951772570,0.085
951772590,0.103
951772607,
951773916,
951773904,
951773896,
951773891,
951773873,
951773867,
951773861,0.077
951773852,0.08
951773809,
951773804,0.088
951772632,0.066
951772625,
951772619,0.079
951773909,0.138
951773885,
951772691,0.096
951772684,0.114
951772676,0.095
951772670,0.036
951772663,0.054
951772651,0.077
951772639,0.108
951772817,0.09
951772749,0.098
951772743,0.143
951772737,0.077
951772732,0.109
951772726,0.05
951772718,0.114
951772711,0.091
951772644,0.077
951772879,0.092
951772832,0.066
951772775,0.119
951772762,0.074
951772756,0.1
951772698,0.165
951772915,0.081
951772908,0.068
951772885,0.078
951772810,0.098
951772798,
951772951,
951773820,
951773814,
951772962,
951772957,0.066
951772992,0.078
951773031,0.084
951773013,0.055
951773007,0.136
951773056,0.06
951773050,0.053
951773077,0.053
951773063,0.056
951773091,0.062
951773084,0.061
951773098,0.057
951773132,0.052
951773119,0.064
951773191,0.09
951773186,0.11
951773207,0.079
951773202,
951773825,
951773241,0.064
951773235,0.08
951773213,
951773224,0.042
951773230,0.05
951773261,0.062
951773255,0.073
951773266,0.074
951773288,0.063
951773272,0.073
951773283,0.054
951773277,0.077
951773321,0.119
951773316,0.118
951773309,0.102
951773341,0.117
951773336,0.065
951773304,0.091
951773331,0.066
951773299,0.069
951773442,0.09
951773349,0.076
951773457,0.07
951773451,0.086
951773462,0.068
951773468,0.104
951773473,0.049
951773527,0.048
951773484,0.045
951773478,0.059
951773500,0.048
951773495,0.061
951773831,0.094
951773516,0.11
951773510,0.057
951773505,0.045
951773535,0.108
951773530,0.089
951773543,0.065
951773567,
951773842,0.031
951773572,0.043
951773601,0.087
951773590,0.084
951773848,
951773578,
951773878,
951878213,0.099
951878235,0.08
951878224,0.052
951878259,
951878246,0.094
951878300,0.064
951878287,0.077
951878273,0.088
951878325,0.078
951878340,0.045
951878313,0.042
951878350,0.048
951878389,0.065
951878374,0.077
951878363,0.063
951878427,0.059
951878401,0.055
951878453,0.1
951878439,0.104
951878490,0.081
951878476,0.077
951882265,0.105
951878517,0.135
951882081,
951878502,0.072
951881722,0.1
951878530,0.084
951878543,0.112
951878556,0.088
951882358,0.164
951878568,0.045
951878605,0.085
951878579,0.075
951881730,0.107
951878644,0.158
951878631,0.108
951878707,0.09
951878658,0.088
951878682,0.076
951878721,0.092
951878693,0.119
951878733,0.077
951878745,0.051
951878769,0.067
951878794,0.176
951878781,0.083
951878804,0.054
951878816,0.049
951878839,0.046
951878862,0.041
951878849,0.041
951878882,0.077
951878873,0.064
951878893,0.079
951878916,0.098
951878906,0.041
951882202,
951882192,
951882177,
951882152,
951882142,
951882132,0.064
951881856,0.085
951881821,
951881797,
951881781,0.089
951881764,
951881756,0.071
951881746,0.074
951879083,
951879056,
951878938,0.052
951882169,
951882160,
951882109,0.078
951881849,
951881828,
951881815,
951881803,0.094
951881789,
951881740,
951879122,
951878927,0.091
951882275,0.087
951882183,
951882122,
951882099,0.058
951882092,
951881842,
951881835,
951881809,0.075
951881774,
951879134,
951879109,
951879095,
951879070,
951879043,
951879032,
951879020,
951879008,
951878996,0.076
951878983,
951878973,
951878961,0.104
951878951,
951879171,0.103
951879160,0.038
951879184,0.162
951879208,0.08
951879195,0.143
951879232,0.044
951881862,0.077
951879291,0.065
951879267,0.045
951882256,0.157
951882209,0.055
951881882,0.088
951879362,0.096
951881891,0.111
951879375,0.091
951879444,0.099
951879429,0.105
951879481,0.104
951879456,0.059
951879493,0.096
951879534,0.101
951879519,0.122
951879567,0.076
951879556,0.082
951879546,0.091
951879619,0.097
951879640,0.082
951879652,0.101
951879672,0.171
951879683,0.099
951879723,0.088
951879713,
951879733,0.16
951879774,0.076
951879815,0.083
951879847,0.099
951879836,0.101
951879878,0.093
951879868,0.076
951879858,0.06
951879890,0.046
951879942,0.193
951879933,0.086
951879921,0.085
951879910,0.045
951880164,0.108
951879975,0.126
951879963,0.129
951879953,0.067
951879899,0.071
951881904,0.092
951880084,0.046
951880063,0.065
951880049,0.08
951880037,0.052
951880025,0.074
951879991,0.086
951879982,0.097
951881914,0.108
951880266,0.088
951880187,0.072
951880177,0.055
951880153,0.107
951880132,0.067
951880121,0.127
951880071,0.143
951880115,0.081
951880106,0.087
951880093,0.056
951880005,0.077
951880275,0.058
951880252,0.14
951880242,0.054
951880228,0.131
951881921,0.077
951880209,0.106
951880198,0.102
951880320,0.07
951880308,0.051
951880332,0.133
951880404,
951880393,0.06
951880413,0.067
951882384,
951882375,
951882367,
951882294,
951882285,
951880424,0.103
951880505,0.114
951880495,
951880514,0.109
951880485,0.063
951880475,0.041
951880466,0.117
951880545,0.173
951880534,0.1
951880526,0.043
951881965,
951881958,0.105
951880554,0.086
951880603,0.052
951880585,0.045
951880575,0.054
951880564,0.163
951880636,0.13
951880624,0.122
951880613,0.164
951880678,
951880657,0.064
951880647,0.112
951880667,0.084
951880711,0.168
951880700,0.112
951880689,0.162
951880734,0.122
951880722,0.059
951880766,0.087
951880744,0.049
951880811,0.061
951880798,0.111
951881974,0.115
951880788,0.052
951880778,0.145
951880821,0.073
951882217,0.071
951881984,0.077
951880857,0.088
951880845,0.065
951880833,0.058
951880954,
951880940,0.089
951880931,0.06
951880921,0.048
951880888,0.093
951880877,0.106
951882000,0.134
951880992,0.076
951880981,0.117
951880973,0.076
951880964,0.087
951881060,0.069
951881049,0.056
951881040,0.064
951881993,0.11
951881082,0.092
951881030,0.133
951881021,0.098
951881011,0.152
951881002,0.105
951880902,0.109
951882225,
951882007,0.074
951881132,0.174
951881123,0.134
951881113,0.092
951881069,
951881091,0.065
951881155,0.167
951881144,0.068
951881198,0.151
951881188,0.077
951881177,0.051
951882025,0.04
951881167,0.092
951881103,0.088
951882017,0.089
951881254,0.158
951881241,0.104
951881230,0.098
951881219,0.065
951881209,0.048
951881294,0.111
951881285,
951881274,0.059
951881263,0.146
951882032,0.06
951881317,0.06
951881385,0.064
951881373,0.084
951881363,0.086
951881353,0.14
951882040,0.073
951881345,0.13
951881334,
951881326,0.11
951882245,0.132
951882235,0.163
951882047,0.136
951881462,0.123
951881451,0.158
951882055,0.137
951881441,0.109
951881428,0.13
951881419,0.111
951881406,0.063
951881547,0.183
951881536,0.124
951881527,0.069
951881516,0.112
951881469,0.106
951882302,
951881498,0.109
951881488,0.079
951882340,0.148
951882064,
951881650,0.098
951881598,0.105
951881590,0.111
951881579,0.146
951881558,0.115
951881506,0.123
951882309,0.091
951881642,0.098
951881632,0.129
951881624,0.082
951881606,0.121
951881697,0.097
951882349,0.062
951882072,0.083
951881687,0.08
951881679,0.111
951881671,0.066
951881660,0.097
951881714,0.091
951882321,0.097
951881705,0.117
951873262,0.087
951873248,0.092
951873275,0.077
951873300,0.06
951873421,0.07
951873373,0.088
951873360,0.081
951873348,0.101
951877974,0.106
951873325,0.197
951873312,
951873286,0.095
951877531,
951873432,
951873460,0.069
951873383,0.125
951877558,0.11
951873568,0.082
951873555,0.115
951873540,0.087
951873527,0.101
951873514,0.08
951877546,
951873472,0.12
951877987,
951873598,0.143
951873583,0.054
951873502,
951873487,0.132
951877597,0.111
951877582,0.103
951877570,0.123
951873654,
951873641,0.087
951873629,0.082
951873613,0.117
951873748,0.099
951873683,0.106
951873669,0.094
951873835,0.104
951873824,
951873799,0.107
951873788,0.09
951873772,0.166
951873760,0.145
951873697,0.138
951873736,0.171
951873723,0.107
951873709,0.113
951877611,0.112
951873859,0.058
951873848,0.095
951873955,0.062
951873942,0.091
951873930,0.095
951873918,0.122
951873906,0.161
951873894,0.158
951873881,0.076
951873978,0.076
951877902,
951877625,
951874087,0.131
951874051,0.084
951874040,0.109
951874027,0.088
951874015,0.122
951874003,0.103
951873992,0.157
951873966,0.108
951874136,0.124
951874097,0.07
951874077,0.1
951874064,0.116
951874150,0.108
951874274,0.057
951874214,0.109
951874204,0.16
951874193,0.12
951874183,0.129
951874160,0.086
951874172,0.127
951874283,0.094
951877639,0.055
951874241,0.083
951874230,0.078
951874343,0.054
951874306,0.059
951874407,0.064
951874394,0.063
951874295,0.097
951874382,0.111
951874369,0.085
951874317,0.08
951874420,0.084
951874357,0.071
951878010,0.056
951877999,0.119
951874444,0.085
951874431,0.066
951877664,0.075
951874484,0.191
951874498,0.101
951877650,0.08
951874468,0.071
951874455,0.097
951877676,0.088
951874603,0.087
951874555,0.162
951874541,0.058
951874526,0.066
951874513,0.109
951874612,0.078
951874592,0.069
951874582,0.093
951874570,0.099
951874622,0.106
951874658,0.138
951874645,0.129
951874635,0.056
951874700,0.086
951874690,0.077
951874678,0.065
951874667,0.108
951874721,
951874711,0.102
951874745,0.075
951874734,0.101
951877689,0.086
951874782,0.097
951874769,0.076
951874757,0.083
951874820,0.066
951874794,0.084
951874872,0.128
951874862,0.082
951874806,0.077
951877704,0.064
951874885,0.068
951874848,0.079
951874836,0.075
951874897,0.067
951874911,0.1
951877716,0.062
951874949,0.06
951874936,0.077
951874924,0.13
951875030,0.08
951875017,0.13
951875005,0.095
951874974,0.05
951874963,0.082
951877731,0.105
951875055,0.082
951875043,0.119
951878021,0.051
951875130,
951875244,0.092
951875228,0.078
951875274,0.079
951875257,0.093
951877748,0.108
951875335,0.069
951875320,0.054
951875350,0.107
951875364,0.078
951875420,0.062
951875466,0.056
951875455,0.072
951875443,0.079
951875432,0.091
951875515,0.087
951875502,0.127
951875685,0.095
951875729,0.061
951875718,0.096
951875754,0.097
951875881,0.067
951875845,0.071
951875831,0.047
951875818,0.069
951875804,0.035
951875792,0.116
951875944,0.045
951875932,0.049
951875918,0.093
951875890,0.108
951875857,0.07
951875968,0.097
951875957,0.11
951876020,0.051
951876007,0.095
951876033,0.052
951876046,0.056
951877917,0.094
951876115,
951877761,0.131
951876072,
951876086,0.07
951876060,0.079
951876143,0.108
951876157,0.047
951876198,0.067
951876186,0.108
951876171,0.102
951876226,0.036
951876212,0.198
951876280,
951876267,0.045
951877775,0.161
951876254,0.163
951876240,0.073
951876349,0.072
951876309,0.071
951876294,0.102
951876322,0.085
951876420,0.09
951876392,
951876378,0.158
951876468,0.046
951876455,0.056
951876443,0.095
951876505,0.076
951876493,0.066
951876480,0.158
951876559,0.112
951876546,0.107
951876533,0.059
951876337,0.061
951876517,0.177
951876570,0.157
951877801,0.15
951876622,0.083
951876609,0.059
951876597,0.09
951876712,0.049
951876700,0.076
951876660,0.064
951876633,0.092
951876814,0.066
951876787,0.105
951876773,0.106
951876762,0.064
951876749,0.093
951876647,0.118
951877931,
951877816,0.038
951876840,0.123
951876725,0.057
951876583,0.083
951876827,0.043
951876737,0.074
951876688,0.134
951876672,0.067
951877844,0.131
951877829,0.131
951876895,0.034
951876883,0.103
951876869,0.07
951876855,0.148
951876931,0.121
951876918,0.059
951876906,0.082
951877039,0.161
951877027,0.13
951877017,0.084
951876992,0.15
951876978,0.133
951877077,0.102
951877065,0.1
951877053,0.075
951877143,0.067
951877130,0.054
951877115,0.062
951877102,0.056
951877171,0.052
951877157,0.071
951877225,0.063
951877185,0.068
951877873,0.1
951877381,0.1
951877295,0.052
951877266,0.096
951877947,0.052
951877859,0.089
951877366,0.111
951877349,0.05
951877336,0.056
951877322,0.049
951877239,0.104
951877406,0.066
951877395,0.054
951877448,0.12
951877420,0.124
951877436,0.048
951877475,0.049
951877463,0.095
951877487,0.08
951886234,0.051
951886189,0.051
951886176,0.048
951889211,0.069
951886215,0.05
951886207,0.047
951886198,0.062
951886243,0.054
951886271,0.175
951886319,0.114
951886261,0.045
951886254,0.102
951886223,0.052
951886310,0.063
951886301,0.119
951886289,0.067
951886279,0.118
951886350,0.071
951886340,0.069
951886328,0.082
951886423,0.079
951886411,0.036
951889221,0.047
951886400,0.089
951886370,0.062
951886360,0.055
951886474,0.109
951886461,0.053
951886450,0.069
951886444,0.044
951886432,0.056
951886379,0.065
951889234,0.174
951889228,0.073
951886659,0.05
951886565,0.088
951886556,
951886545,0.119
951886533,0.05
951886521,0.098
951886513,
951886484,0.16
951886504,0.036
951886494,0.101
951886649,0.084
951889241,0.073
951886638,0.105
951886628,0.063
951886618,0.117
951886597,0.042
951886853,0.068
951886742,0.07
